Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
2336000.0 ; 0.16803
2337000.0 ; 0.16107
2338000.0 ; 0.15452
2339000.0 ; 0.1484
2340000.0 ; 0.14271
2341000.0 ; 0.13747
2342000.0 ; 0.13269
2343000.0 ; 0.12838
2344000.0 ; 0.12453
2345000.0 ; 0.12117
2346000.0 ; 0.1183
2347000.0 ; 0.11592
2348000.0 ; 0.11403
2349000.0 ; 0.11263
2350000.0 ; 0.11174
2351000.0 ; 0.11134
2352000.0 ; 0.11143
2353000.0 ; 0.11202
2354000.0 ; 0.1131
2354170.0 ; 0.1133245
2355000.0 ; 0.11465
2355318.0 ; 0.1152584
2355319.0 ; 0.1152604
2355357.0 ; 0.1153358
2357000.0 ; 0.11919
2358000.0 ; 0.12216
2359000.0 ; 0.12558
2360000.0 ; 0.12943
2361000.0 ; 0.13372
2362000.0 ; 0.13843
2363000.0 ; 0.14354
2364000.0 ; 0.14904
2365000.0 ; 0.15492
2366000.0 ; 0.16116
2367000.0 ; 0.16775
2368000.0 ; 0.17467
2370000.0 ; 0.18944
2375000.0 ; 0.23107
2380000.0 ; 0.27777
2390000.0 ; 0.37898
2400000.0 ; 0.4808
2410000.0 ; 0.5756
2420000.0 ; 0.65978
2430000.0 ; 0.73238
2435000.0 ; 0.763145
2437500.0 ; 0.7785275
2440000.0 ; 0.79391
2441250.0 ; 0.8003638
2442500.0 ; 0.8068175
2443750.0 ; 0.8132713
2445000.0 ; 0.819725
2446250.0 ; 0.8261788
2447500.0 ; 0.8326325
2448750.0 ; 0.8390863
2450000.0 ; 0.84554
2451250.0 ; 0.8509263
2452500.0 ; 0.8563125
2453750.0 ; 0.8616988
2455000.0 ; 0.867085
2456250.0 ; 0.8724713
2457500.0 ; 0.8778575
2458750.0 ; 0.8832438
2460000.0 ; 0.88863
2461250.0 ; 0.8931163
2462500.0 ; 0.8976025
2463750.0 ; 0.9020888
2465000.0 ; 0.906575
2466250.0 ; 0.9110613
2467500.0 ; 0.9155475
2468750.0 ; 0.9200338
2470000.0 ; 0.92452
2471250.0 ; 0.9282513
2472500.0 ; 0.9319825
2473750.0 ; 0.9357138
2475000.0 ; 0.939445
2476250.0 ; 0.9431763
2477500.0 ; 0.9469075
2478750.0 ; 0.9506388
2480000.0 ; 0.95437
2481250.0 ; 0.9574763
2482500.0 ; 0.9605825
2483750.0 ; 0.9636888
2485000.0 ; 0.966795
2486250.0 ; 0.9699013
2487500.0 ; 0.9730075
2488750.0 ; 0.9761138
2490000.0 ; 0.97922
2491250.0 ; 0.9818063
2492500.0 ; 0.9843925
2493750.0 ; 0.9869788
2495000.0 ; 0.989565
2496250.0 ; 0.9921513
2497500.0 ; 0.9947375
2498750.0 ; 0.9973238
2500000.0 ; 0.99991
2501250.0 ; 1.001884
2502500.0 ; 1.003859
2505000.0 ; 1.007808
2507500.0 ; 1.011756
2510000.0 ; 1.015705
2512500.0 ; 1.019654
2515000.0 ; 1.023603
2517500.0 ; 1.027551
2520000.0 ; 1.0315
2522500.0 ; 1.034238
2525000.0 ; 1.036975
2527500.0 ; 1.039713
2530000.0 ; 1.04245
2532500.0 ; 1.045188
2535000.0 ; 1.047925
2537500.0 ; 1.050663
2540000.0 ; 1.0534
2542500.0 ; 1.055288
2545000.0 ; 1.057175
2547500.0 ; 1.059063
2550000.0 ; 1.06095
2552500.0 ; 1.062838
2555000.0 ; 1.064725
2557500.0 ; 1.066613
2560000.0 ; 1.0685
2562500.0 ; 1.069775
2565000.0 ; 1.07105
2567500.0 ; 1.072325
2570000.0 ; 1.0736
2572500.0 ; 1.074875
2575000.0 ; 1.07615
2577500.0 ; 1.077425
2580000.0 ; 1.0787
2582500.0 ; 1.079538
2585000.0 ; 1.080375
2587500.0 ; 1.081213
2590000.0 ; 1.08205
2592500.0 ; 1.082888
2595000.0 ; 1.083725
2597500.0 ; 1.084563
2600000.0 ; 1.0854
2601563.0 ; 1.085625
2603125.0 ; 1.08585
2604688.0 ; 1.086075
2606250.0 ; 1.0863
2607813.0 ; 1.086525
2609375.0 ; 1.08675
2610938.0 ; 1.086975
2612500.0 ; 1.0872
2614063.0 ; 1.087425
2615625.0 ; 1.08765
2617188.0 ; 1.087875
2618750.0 ; 1.0881
2620313.0 ; 1.088325
2621875.0 ; 1.08855
2623438.0 ; 1.088775
2625000.0 ; 1.089
2626563.0 ; 1.089225
2628125.0 ; 1.08945
2629688.0 ; 1.089675
2631250.0 ; 1.0899
2632813.0 ; 1.090125
2634375.0 ; 1.09035
2635938.0 ; 1.090575
2637500.0 ; 1.0908
2639063.0 ; 1.091025
2640625.0 ; 1.09125
2642188.0 ; 1.091475
2643750.0 ; 1.0917
2645313.0 ; 1.091925
2646875.0 ; 1.09215
2648438.0 ; 1.092375
2650000.0 ; 1.0926
2651563.0 ; 1.092609
2653125.0 ; 1.092619
2654688.0 ; 1.092628
2656250.0 ; 1.092638
2657813.0 ; 1.092647
2659375.0 ; 1.092656
2660938.0 ; 1.092666
2662500.0 ; 1.092675
2664063.0 ; 1.092684
2665625.0 ; 1.092694
2667188.0 ; 1.092703
2668750.0 ; 1.092713
2670313.0 ; 1.092722
2671875.0 ; 1.092731
2673438.0 ; 1.092741
2675000.0 ; 1.09275
2676563.0 ; 1.092759
2678125.0 ; 1.092769
2679688.0 ; 1.092778
2681250.0 ; 1.092788
2682813.0 ; 1.092797
2684375.0 ; 1.092806
2685938.0 ; 1.092816
2687500.0 ; 1.092825
2689063.0 ; 1.092834
2690625.0 ; 1.092844
2692188.0 ; 1.092853
2693750.0 ; 1.092863
2695313.0 ; 1.092872
2696875.0 ; 1.092881
2698438.0 ; 1.092891
2700000.0 ; 1.0929
2703125.0 ; 1.0928
2706250.0 ; 1.0927
2709375.0 ; 1.0926
2712500.0 ; 1.0925
2715625.0 ; 1.0924
2718750.0 ; 1.0923
2721875.0 ; 1.0922
2725000.0 ; 1.0921
2728125.0 ; 1.092
2731250.0 ; 1.0919
2734375.0 ; 1.0918
2737500.0 ; 1.0917
2740625.0 ; 1.0916
2743750.0 ; 1.0915
2746875.0 ; 1.0914
2750000.0 ; 1.0913
2753125.0 ; 1.091344
2756250.0 ; 1.091388
2759375.0 ; 1.091431
2762500.0 ; 1.091475
2765625.0 ; 1.091519
2768750.0 ; 1.091563
2771875.0 ; 1.091606
2775000.0 ; 1.09165
2778125.0 ; 1.091694
2781250.0 ; 1.091738
2784375.0 ; 1.091781
2787500.0 ; 1.091825
2790625.0 ; 1.091869
2793750.0 ; 1.091913
2796875.0 ; 1.091956
2800000.0 ; 1.092
2803125.0 ; 1.092538
2806250.0 ; 1.093075
2809375.0 ; 1.093613
2812500.0 ; 1.09415
2815625.0 ; 1.094688
2818750.0 ; 1.095225
2821875.0 ; 1.095763
2825000.0 ; 1.0963
2828125.0 ; 1.096838
2831250.0 ; 1.097375
2834375.0 ; 1.097913
2837500.0 ; 1.09845
2840625.0 ; 1.098988
2843750.0 ; 1.099525
2846875.0 ; 1.100063
2850000.0 ; 1.1006
2855000.0 ; 1.10275
2860000.0 ; 1.1049
2865000.0 ; 1.10855
2870000.0 ; 1.1122
2875000.0 ; 1.1215
2880000.0 ; 1.1308
2882000.0 ; 1.1401
2884000.0 ; 1.1566
